nm lambda,1,2,3,4,5,6,7,8,9,10,11,12
746.263,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103,0.003,0.04,0.036,0.039
746.437,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.103,0.003,0.04,0.036,0.039
746.61,0.003,0.035,0.002,0.003,0.016,0.09,0.015,0.104,0.003,0.04,0.036,0.039
746.784,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.003,0.04,0.036,0.039
746.957,0.003,0.035,0.002,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
747.131,0.003,0.035,0.002,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
747.304,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.003,0.04,0.036,0.039
747.478,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.003,0.04,0.036,0.039
747.651,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
747.824,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
747.998,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
748.171,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.003,0.04,0.036,0.039
748.345,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
748.518,0.003,0.035,0.001,0.003,0.016,0.091,0.015,0.104,0.003,0.04,0.036,0.039
748.692,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.003,0.04,0.036,0.039
748.865,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.003,0.04,0.035,0.038
749.039,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.003,0.04,0.035,0.038
749.212,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.04,0.035,0.038
749.386,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.039,0.035,0.038
749.559,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.003,0.04,0.035,0.038
749.733,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.039,0.035,0.038
749.906,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.039,0.035,0.038
750.08,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.039,0.035,0.038
750.253,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.039,0.035,0.038
750.426,0.003,0.035,0.001,0.003,0.015,0.091,0.014,0.104,0.002,0.039,0.035,0.038
750.6,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.002,0.039,0.035,0.038
750.773,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.104,0.002,0.039,0.034,0.038
750.947,0.003,0.035,0.001,0.003,0.015,0.092,0.014,0.104,0.002,0.039,0.034,0.038
751.12,0.003,0.035,0.001,0.003,0.015,0.092,0.014,0.105,0.002,0.039,0.035,0.038
751.294,0.003,0.035,0.001,0.003,0.015,0.092,0.014,0.105,0.002,0.039,0.034,0.038
751.467,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.034,0.038
751.641,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.034,0.038
751.814,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.034,0.038
751.988,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.034,0.038
752.161,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.034,0.038
752.335,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.035,0.038
752.508,0.003,0.035,0.001,0.003,0.016,0.091,0.014,0.105,0.002,0.039,0.034,0.038
752.682,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.034,0.038
752.855,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.035,0.038
753.029,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.002,0.039,0.035,0.038
753.202,0.003,0.035,0.001,0.003,0.016,0.092,0.014,0.105,0.003,0.039,0.035,0.038
753.376,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
753.549,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
753.723,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.04,0.035,0.038
753.896,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
754.07,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
754.243,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
754.417,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.105,0.003,0.039,0.035,0.038
754.59,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.105,0.003,0.039,0.035,0.038
754.764,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.105,0.003,0.039,0.035,0.038
754.937,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
755.111,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
755.284,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.003,0.039,0.035,0.038
755.458,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106,0.003,0.039,0.034,0.038
755.631,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106,0.003,0.039,0.035,0.038
755.805,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106,0.002,0.039,0.034,0.038
755.978,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106,0.002,0.039,0.034,0.038
756.152,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106,0.002,0.039,0.034,0.038
756.325,0.003,0.035,0.001,0.003,0.016,0.094,0.014,0.106,0.002,0.039,0.034,0.038
756.499,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.002,0.039,0.034,0.038
756.672,0.003,0.035,0.001,0.003,0.016,0.093,0.014,0.106,0.002,0.039,0.034,0.038
756.846,0.003,0.035,0.002,0.003,0.016,0.093,0.014,0.106,0.002,0.039,0.034,0.038
757.019,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.106,0.002,0.039,0.034,0.038
757.193,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.106,0.002,0.039,0.034,0.038
757.366,0.003,0.035,0.002,0.003,0.016,0.094,0.014,0.106,0.002,0.039,0.034,0.038
757.54,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.107,0.002,0.039,0.034,0.038
757.713,0.003,0.035,0.002,0.003,0.016,0.094,0.015,0.107,0.002,0.039,0.034,0.038
757.887,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107,0.002,0.039,0.034,0.038
758.06,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107,0.002,0.039,0.034,0.038
758.234,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107,0.002,0.039,0.034,0.038
758.407,0.003,0.035,0.002,0.003,0.016,0.095,0.015,0.107,0.002,0.039,0.034,0.038
758.581,0.003,0.035,0.002,0.003,0.016,0.095,0.014,0.107,0.002,0.039,0.034,0.038
758.754,0.003,0.035,0.002,0.003,0.016,0.095,0.014,0.107,0.002,0.039,0.034,0.038
758.928,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107,0.002,0.039,0.034,0.038
759.101,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107,0.002,0.039,0.034,0.038
759.275,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107,0.002,0.039,0.034,0.038
759.448,0.003,0.034,0.002,0.003,0.016,0.094,0.014,0.107,0.002,0.039,0.034,0.038
759.622,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.107,0.002,0.039,0.034,0.038
759.795,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.107,0.002,0.039,0.034,0.038
759.969,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.107,0.002,0.039,0.034,0.038
760.143,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108,0.002,0.039,0.034,0.038
760.316,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108,0.002,0.039,0.034,0.038
760.49,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108,0.002,0.039,0.034,0.038
760.663,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
760.837,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
761.01,0.003,0.034,0.002,0.002,0.016,0.095,0.015,0.108,0.002,0.038,0.034,0.038
761.184,0.003,0.034,0.001,0.002,0.016,0.095,0.015,0.108,0.002,0.038,0.034,0.038
761.357,0.003,0.034,0.001,0.002,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
761.531,0.003,0.034,0.001,0.002,0.016,0.095,0.015,0.108,0.002,0.038,0.034,0.038
761.704,0.003,0.034,0.001,0.003,0.016,0.095,0.015,0.108,0.002,0.038,0.034,0.038
761.878,0.003,0.034,0.001,0.003,0.016,0.095,0.015,0.108,0.002,0.038,0.034,0.038
762.051,0.003,0.034,0.001,0.003,0.016,0.096,0.015,0.108,0.002,0.038,0.034,0.038
762.225,0.003,0.034,0.001,0.003,0.016,0.096,0.015,0.109,0.002,0.039,0.035,0.038
762.399,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.039,0.035,0.038
762.572,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.039,0.035,0.038
762.746,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.039,0.035,0.038
762.919,0.003,0.034,0.001,0.003,0.016,0.096,0.015,0.109,0.002,0.039,0.034,0.038
763.093,0.003,0.034,0.002,0.003,0.016,0.096,0.015,0.109,0.002,0.039,0.034,0.038
763.266,0.003,0.034,0.002,0.003,0.016,0.095,0.015,0.109,0.002,0.039,0.034,0.038
763.44,0.003,0.034,0.002,0.003,0.016,0.095,0.015,0.108,0.002,0.039,0.034,0.038
763.613,0.003,0.034,0.001,0.003,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
763.787,0.003,0.034,0.002,0.002,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
763.96,0.003,0.034,0.001,0.002,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
764.134,0.003,0.034,0.001,0.002,0.016,0.095,0.014,0.108,0.002,0.038,0.034,0.038
764.308,0.003,0.034,0.002,0.002,0.016,0.096,0.015,0.108,0.002,0.038,0.034,0.038
764.481,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.108,0.002,0.038,0.034,0.038
764.655,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.034,0.038
764.828,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
765.002,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
765.175,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
765.349,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
765.522,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
765.696,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
765.87,0.003,0.034,0.002,0.002,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
766.043,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
766.217,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.034,0.038
766.39,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.034,0.038
766.564,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.034,0.038
766.737,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.109,0.002,0.038,0.034,0.038
766.911,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
767.085,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
767.258,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
767.432,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
767.605,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
767.779,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
767.952,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
768.126,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
768.3,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109,0.002,0.038,0.034,0.038
768.473,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109,0.002,0.038,0.034,0.038
768.647,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.034,0.038
768.82,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
768.994,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
769.167,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
769.341,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
769.515,0.003,0.034,0.002,0.002,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
769.688,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
769.862,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
770.035,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109,0.002,0.038,0.033,0.038
770.209,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
770.383,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
770.556,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
770.73,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
770.903,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.002,0.038,0.033,0.038
771.077,0.003,0.034,0.002,0.003,0.016,0.096,0.014,0.109,0.003,0.038,0.033,0.038
771.25,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109,0.003,0.038,0.033,0.038
771.424,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.109,0.003,0.038,0.033,0.038
771.598,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.003,0.038,0.033,0.038
771.771,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.003,0.038,0.033,0.038
771.945,0.003,0.034,0.002,0.003,0.016,0.097,0.014,0.11,0.002,0.038,0.033,0.038
772.118,0.003,0.034,0.002,0.003,0.016,0.097,0.013,0.11,0.002,0.038,0.033,0.038
772.292,0.003,0.034,0.002,0.003,0.016,0.097,0.013,0.11,0.002,0.038,0.033,0.038
772.466,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111,0.002,0.038,0.033,0.038
772.639,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111,0.002,0.038,0.033,0.038
772.813,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111,0.002,0.038,0.033,0.038
772.986,0.003,0.034,0.002,0.003,0.016,0.098,0.013,0.111,0.002,0.038,0.033,0.038
773.16,0.003,0.034,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.038,0.033,0.038
773.334,0.003,0.034,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.038,0.032,0.038
773.507,0.002,0.034,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.032,0.038
773.681,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.032,0.038
773.855,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.032,0.038
774.028,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.032,0.038
774.202,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.032,0.038
774.375,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.032,0.038
774.549,0.002,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.038
774.723,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.038
774.896,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.038
775.07,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.111,0.002,0.037,0.033,0.038
775.243,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.037,0.033,0.038
775.417,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.037,0.033,0.038
775.591,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.037,0.033,0.038
775.764,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.037,0.033,0.038
775.938,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.037,0.033,0.038
776.112,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.111,0.002,0.037,0.033,0.038
776.285,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112,0.002,0.037,0.033,0.038
776.459,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
776.632,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
776.806,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
776.98,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
777.153,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
777.327,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
777.501,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.038
777.674,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.037,0.033,0.038
777.848,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.037,0.033,0.038
778.021,0.003,0.034,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.037,0.033,0.038
778.195,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.038
778.369,0.003,0.034,0.002,0.002,0.017,0.099,0.013,0.112,0.002,0.037,0.033,0.038
778.542,0.003,0.034,0.002,0.002,0.017,0.099,0.014,0.112,0.002,0.037,0.033,0.038
778.716,0.003,0.034,0.002,0.002,0.017,0.099,0.014,0.112,0.002,0.037,0.033,0.038
778.89,0.003,0.034,0.002,0.002,0.017,0.099,0.014,0.112,0.002,0.037,0.033,0.038
779.063,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.038
779.237,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.038
779.41,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.039
779.584,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.039
779.758,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.039
779.931,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.002,0.038,0.033,0.039
780.105,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.037,0.033,0.039
780.279,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.002,0.038,0.033,0.039
780.452,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
780.626,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
780.8,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
780.973,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
781.147,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
781.321,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
781.494,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
781.668,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
781.842,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
782.015,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.038
782.189,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.038
782.363,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.038
782.536,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.002,0.038,0.033,0.039
782.71,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.003,0.038,0.033,0.038
782.884,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.003,0.038,0.033,0.038
783.057,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.003,0.038,0.033,0.038
783.231,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.113,0.003,0.038,0.033,0.038
783.404,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.002,0.038,0.033,0.038
783.578,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.003,0.038,0.033,0.038
783.752,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.002,0.038,0.033,0.038
783.925,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.002,0.038,0.033,0.039
784.099,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.113,0.003,0.038,0.033,0.038
784.273,0.003,0.033,0.002,0.002,0.016,0.099,0.013,0.112,0.002,0.038,0.033,0.038
784.446,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112,0.002,0.038,0.033,0.039
784.62,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112,0.002,0.038,0.033,0.039
784.794,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112,0.002,0.038,0.033,0.039
784.968,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112,0.002,0.038,0.033,0.039
785.141,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112,0.002,0.038,0.033,0.039
785.315,0.003,0.033,0.002,0.002,0.016,0.098,0.013,0.112,0.002,0.038,0.033,0.039
785.489,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112,0.002,0.038,0.032,0.039
785.662,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112,0.002,0.038,0.032,0.039
785.836,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112,0.002,0.038,0.033,0.039
786.01,0.003,0.033,0.002,0.002,0.016,0.099,0.014,0.112,0.002,0.038,0.033,0.039
786.183,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112,0.002,0.037,0.032,0.039
786.357,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112,0.002,0.037,0.032,0.039
786.531,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112,0.002,0.037,0.032,0.039
786.704,0.003,0.033,0.002,0.002,0.016,0.098,0.014,0.112,0.002,0.038,0.032,0.039
786.878,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112,0.002,0.038,0.032,0.039
787.052,0.003,0.033,0.001,0.002,0.016,0.098,0.014,0.112,0.002,0.038,0.032,0.039
787.225,0.003,0.033,0.001,0.001,0.016,0.098,0.014,0.112,0.002,0.037,0.032,0.039
787.399,0.003,0.033,0.001,0.001,0.016,0.098,0.014,0.112,0.002,0.037,0.032,0.039
787.573,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
787.746,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
787.92,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
788.094,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
788.267,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
788.441,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
788.615,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
788.789,0.003,0.033,0.001,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
788.962,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.038
789.136,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.039
789.31,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.039
789.483,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.113,0.002,0.037,0.032,0.039
789.657,0.003,0.033,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
789.831,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
790.004,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
790.178,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
790.352,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
790.526,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
790.699,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
790.873,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
791.047,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
791.22,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
791.394,0.003,0.032,0.002,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.031,0.039
791.568,0.003,0.032,0.002,0.001,0.016,0.097,0.013,0.112,0.002,0.037,0.032,0.039
791.741,0.002,0.032,0.001,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
791.915,0.002,0.032,0.001,0.001,0.016,0.098,0.013,0.112,0.002,0.037,0.032,0.039
792.089,0.003,0.032,0.001,0.001,0.016,0.098,0.013,0.111,0.002,0.036,0.032,0.039
792.263,0.003,0.032,0.001,0.001,0.016,0.097,0.013,0.111,0.001,0.036,0.032,0.039
792.436,0.002,0.032,0.001,0.001,0.016,0.097,0.013,0.111,0.001,0.036,0.032,0.039
792.61,0.002,0.032,0.002,0.001,0.016,0.097,0.013,0.111,0.001,0.036,0.032,0.039
